code,species_name
IIHEM97030,PINAcerv - a plant bug (Pinalitus cervinus) - SNA
IIHEM97040,PINArost - a plant bug (Pinalitus rostratus) - SU
IIHEM97050,PINArubr - a plant bug (Pinalitus rubricatus) - SNA
IIHEMR6020,PITHmaer - a plant bug (Pithanus maerkelii) - SNA
IIHEMC2450,PLAGalba - a plant bug (Plagiognathus albatus) - SU
IIHEMC2030,PLAGalbo - a plant bug (Plagiognathus alboradialis) - SU
IIHEMS3030,PLAGalni - a plant bug (Plagiognathus alnicenatus) - SU
IIHEMC2050,PLAGchry - a plant bug (Plagiognathus chrysanthemi) - SNA
IIHEMC2070,PLAGdisp - a plant bug (Plagiognathus dispar) - SU
IIHEMC2250,PLAGflav - a plant bug (Plagiognathus flavicornis) - SU
IIHEMC2260,PLAGflav - a plant bug (Plagiognathus flavoscutellatus) - SU
IIHEMC2440,PLAGfusc - a plant bug (Plagiognathus fuscosus) - SU
IIHEMC2100,PLAGlari - a plant bug (Plagiognathus laricicola) - SU
IIHEMP6040,PLAGmode - a plant bug (Plagiognathus modestus) - SU
IIHEMS3100,PLAGmorr - a plant bug (Plagiognathus morrisoni) - SU
IIHEMC2130,PLAGobsc - Obscure Plant Bug (Plagiognathus obscurus) - SU
IIHEMS3020,PLAGpars - a plant bug (Plagiognathus parshleyi) - SU
IIHEMC2140,PLAGpoli - a plant bug (Plagiognathus politus) - SU
IIHEMC2350,PLAGpunc - a plant bug (Plagiognathus punctatipes) - SU
IIHEMC2010,PLAGrepe - Pine Barrens Plant Bug (Plagiognathus repetitus) - SU
IIHEMC2150,PLAGsuff - a plant bug (Plagiognathus suffuscipennis) - SU
IIHEMP6090,PLAGtsug - a plant bug (Plagiognathus tsugae) - SU
IIHEMP6050,PLAGtumi - a plant bug (Plagiognathus tumidifrons) - SU
IIHEMBA010,PLAGvite - a plant bug (Plagiognathus vitellinus) - SNA
IIHEMR8010,PODIbrev - a soldier bug (Podisus brevispinus) - SU
IIHEMR8020,PODImacu - Spined Soldier Bug (Podisus maculiventris) - SU
IIHEMR8040,PODIseri - a soldier bug (Podisus serieventris) - SU
IIHEMR9010,POECline - Fourlined Plant Bug (Poecilocapsus lineatus) - SU
IIHEM1E160,POLYopac - a plant bug (Polymerus opacus) - SU
IIHEM1E180,POLYpunc - a plant bug (Polymerus punctipes) - SU
IIHEM1E090,POLYunif - a plant bug (Polymerus unifasciatus) - SU
IIHEM1E100,POLYvena - a plant bug (Polymerus venaticus) - SU
IIHEMS0020,PREPbore - a plant bug (Prepops borealis) - SU
IIHEMS0080,PREPcirc - a plant bug (Prepops circumcinctus) - SU
IIHEMS0060,PREPrube - a plant bug (Prepops rubellicollis) - SU
IIHEMS0140,PREPrubr - a plant bug (Prepops rubrovittatus) - SU
IIHEMS1010,PROTbelf - a broad-headed bug (Protenor belfragei) - SU
IIHEMS2010,PSALpice - a plant bug (Psallovius piceicola) - SU
IIHEMS3010,PSALaeth - a plant bug (Psallus aethiops) - SU
IIHEMS3050,PSALfall - a plant bug (Psallus falleni) - SU
IIHEMS3060,PSALflav - a plant bug (Psallus flavellus) - SNA
IIHEMS3090,PSALlepi - a plant bug (Psallus lepidus) - SNA
IIHEMS30B0,PSALmont - a plant bug (Psallus montanus) - SU
IIHEMBJ010,PSEUcocc - a plant bug (Pseudoloxops coccineus) - SNA
IIHEM44060,RANAfusc - a water scorpion (Ranatra fusca) - SU
IIHEM78030,RHAGobes - an aquatic bug (Rhagovelia obesa) - SU
IIHEMS7010,RHINrubr - a plant bug (Rhinocapsus rubricans) - SU
IIHEMS7020,RHINvand - Azalea Plant Bug (Rhinocapsus vanduzeei) - SU
IIHEMS9030,SALDlugu - a shore bug (Salda lugubris) - SU
IIHEMS9050,SALDprov - a shore bug (Salda provancheri) - SU
IIHEM07140,SALDablu - a shore bug (Saldula ablusa) - SU
IIHEM07070,SALDbouc - a shore bug (Saldula bouchervillei) - SU
IIHEM07090,SALDlati - a shore bug (Saldula laticollis) - SU
IIHEM07050,SALDnigr - a shore bug (Saldula nigrita) - SU
IIHEM07120,SALDorbi - a shore bug (Saldula orbiculata) - SU
IIHEM07060,SALDpall - a shore bug (Saldula pallipes) - SU
IIHEMT2010,SCOLflav - a minute pirate bug (Scoloposcelis flavicornis) - SU
IIHEM63040,SCOLdiff - a dirt-colored seed bug (Scolopostethus diffidens) - SU
IIHEM63030,SCOLthom - a dirt-colored seed bug (Scolopostethus thomsoni) - SU
IIHEMT3010,SEHIcinc - a burrowing bug (Sehirus cinctus) - SU
IIHEM1G010,SERIheid - a jumping tree bug (Sericophanes heidemanni) - SU
IIHEM04120,SIGAalte - a water boatman (Sigara alternata) - SU
IIHEM04250,SIGAbico - a water boatman (Sigara bicoloripennis) - SU
IIHEM04130,SIGAcomp - a water boatmen (Sigara compressoidea) - SU
IIHEM04260,SIGAcono - a water boatman (Sigara conocephala) - SU
IIHEM04140,SIGAdeco - a water boatman (Sigara decoratella) - SU
IIHEM04310,SIGAdefe - a water boatman (Sigara defecta) - SU
IIHEM04110,SIGAdola - a water boatman (Sigara dolabra) - SU
IIHEM04320,SIGAdoug - a water boatman (Sigara douglasensis) - SU
IIHEM04160,SIGAgros - a water boatman (Sigara grossolineata) - SU
IIHEM04170,SIGAjohn - a water boatmen (Sigara johnstoni) - SU
IIHEM04340,SIGAknig - a water boatman (Sigara knighti) - SU
IIHEM04030,SIGAline - a water boatman (Sigara lineata) - SU
IIHEM04090,SIGAmacr - a water boatman (Sigara macropala) - SU
IIHEM04010,SIGAmath - a water boatman (Sigara mathesoni) - SU
IIHEM04220,SIGAmull - a water boatman (Sigara mullettensis) - SU
IIHEM04280,SIGApenn - a water boatman (Sigara penniensis) - SU
IIHEM04040,SIGAsign - a water boatman (Sigara signata) - SU
IIHEM04290,SIGAsole - a water boatman (Sigara solensis) - SU
IIHEM04300,SIGAtril - a water boatman (Sigara trilineata) - SU
IIHEM04050,SIGAvari - a water boatman (Sigara variabilis) - SU
IIHEMT4010,SINEdiad - Spined Assassin Bug (Sinea diadema) - SU
IIHEM31020,SLATinsi - a seed bug (Slaterobius insignis) - SU
IIHEMT5010,SLATatri - a plant bug (Slaterocoris atritibialis) - SU
IIHEMT5020,SLATbrev - a plant bug (Slaterocoris breviatus) - SU
IIHEMT5030,SLATpall - a plant bug (Slaterocoris pallidicornis) - SU
IIHEMT5040,SLATstyg - a plant bug (Slaterocoris stygicus) - SU
IIHEM0T010,SPHRnebu - a heteropteran bug (Sphragisticus nebulosus) - SU
IIHEMT6020,STENtris - a true bug (Stenodema trispinosum) - SU
IIHEMT6030,STENvici - a true bug (Stenodema vicinum) - SU
IIHEMT7010,STENbino - Two-spotted Grass Bug (Stenotus binotatus) - SNA
IIHEMDS010,STEPrhod - Rhododendron Lace Bug (Stephanitis rhododendri) - SNA
IIHEMBN020,STHErote - a plant bug (Sthenarus rotermundi) - SNA
IIHEM1R030,STICpunc - a scentless plant bug (Stictopleurus punctiventris) - SU
IIHEMDH010,STYGrust - a dirt-colored seed bug (Stygnocoris rusticus) - SNA
IIHEMDH020,STYGsabu - a dirt-colored seed bug (Stygnocoris sabulosus) - SNA
IIHEMY1010,SYSTbice - a unique-headed bug (Systelloderes biceps) - SU
IIHEMT8010,TAEDpall - a plant bug (Taedia pallidula) - SU
IIHEMV9010,TEMNgrac - a minute pirate bug (Temnostethus gracilis) - SNA
IIHEMU0050,TETRabdu - a minute pirate bug (Tetraphleps abdulghani) - SNA
IIHEMU0010,TETRcana - a minute pirate bug (Tetraphleps canadensis) - SU
IIHEMU0020,TETRlati - a minute pirate bug (Tetraphleps latipennis) - SU
IIHEMU0070,TETRraoi - a minute pirate bug (Tetraphleps raoi) - SNA
IIHEMU1010,TRAParen - a seed bug (Trapezonotus arenarius) - SU
IIHEMB6030,TRICloui - a water boatmen (Trichocorixa louisianae) - SU
IIHEMB6050,TRICsexc - a water boatman (Trichocorixa sexcincta) - SU
IIHEMB6060,TRICvert - a water boatman (Trichocorixa verticalis) - SU
IIHEMU3030,TRIGcael - Rice Leaf Bug (Trigonotylus caelestialium) - SU
IIHEMU3110,TRIGlong - a plant bug (Trigonotylus longipes) - SU
IIHEMU3120,TRIGsail - a plant bug (Trigonotylus saileri) - SU
IIHEMU3060,TRIGtars - a plant bug (Trigonotylus tarsalis) - SU
IIHEMU3130,TRIGuhle - a plant bug (Trigonotylus uhleri) - SU
IIHEMU3080,TRIGviri - a plant bug (Trigonotylus viridis) - SU
IIHEMU4010,TROPamoe - Ash Plant Bug (Tropidosteptes amoenus) - SU
IIHEMU4020,TROPbroo - a plant bug (Tropidosteptes brooksi) - SU
IIHEMU4030,TROPcana - a plant bug (Tropidosteptes canadensis) - SU
IIHEMU4040,TROPcomm - a plant bug (Tropidosteptes commissuralis) - SU
IIHEMU4050,TROPpalm - a plant bug (Tropidosteptes palmeri) - SU
IIHEMU4080,TROPpube - a plant bug (Tropidosteptes pubescens) - SU
IIHEM70020,TUPIrubi - a plant bug (Tupiocoris rubi) - SU
IIHEM70060,TUPIsimi - a plant bug (Tupiocoris similis) - SU
IIHEMBQ030,TYTTvagu - a plant bug (Tytthus vagus) - SU
IIHEMDJ010,XESTnite - a dirt-colored seed bug (Xestocoris nitens) - SU
IIHEM0C030,XYLOcurs - a minute pirate bug (Xylocoris cursitans) - SU
IIHEMU6010,ZELUtetr - an assassin bug (Zelus tetracanthus) - SU
IIHOMR9010,ACANazal - Azalea Bark Scale (Acanthococcus azaleae) - SU
IIHOM3F040,ACYRcara - Caragana Aphid (Acyrthosiphon caraganae) - SNA
IIHOM3F060,ACYRlact - a leafhopper (Acyrthosiphon lactucae) - SNA
IIHOM3F010,ACYRpisu - Pea Aphid (Acyrthosiphon pisum) - SNA
IIHOM3F070,ACYRpseu - an aphid (Acyrthosiphon pseudodirhodum) - SU
IIHOM21070,ADELabie - Eastern Spruce Gall Adelgid (Adelges abietis) - SNA
IIHOM21030,ADELcool - Cooley Spruce Gall Adelgid (Adelges cooleyi) - SNA
IIHOM21040,ADELlari - Spruce Gall Adelgid (Adelges lariciatus) - SU
IIHOM21020,ADELpice - Balsam Woolly Adelgid (Adelges piceae) - SNA
IIHOM21010,ADELtsug - Hemlock Woolly Adelgid (Adelges tsugae) - SNA
IIHOM0B020,AGALquad - Four-spotted Clover Leafhopper (Agallia quadripunctata) - SU
IIHOM0C010,AGALanci - a leafhopper (Agalliopsis ancistra) - SU
,AGALanci -  () - 
IIHOM0D010,AGURstel - a leafhopper (Aguriahana stellulata) - SNA
,AGURstel -  () - 
IIHOM98050,ALEBwahl - a leafhopper (Alebra wahlbergi) - SNA
IIHOMC3020,ALEUepig - a whitefly (Aleuroplatus epigaeae) - SU
IIHOM0E020,ALLYmixt - a leafhopper (Allygus mixtus) - SNA
IIHOML2010,ALNEalne - a leafhopper (Alnetoidia alneti) - SNA
IIHOM4W010,AMPHagat - an aphid (Amphorophora agathonica) - SU
IIHOM99010,AMPLinim - Painted Leafhopper (Amplicephalus inimicus) - SU
,AMPLinim -  () - 
IIHOM99040,AMPLlitt - a leafhopper (Amplicephalus littoralis) - SU
IIHOM99070,AMPLsimp - a leafhopper (Amplicephalus simplex) - SU
IIHOM0J040,ANOSalbi - a leafhopper (Anoscopus albifrons) - SNA
IIHOM0J020,ANOSflav - a leafhopper (Anoscopus flavostriatus) - SNA
,ANOSflav -  () - 
IIHOM0J030,ANOSserr - a leafhopper (Anoscopus serratulae) - SNA
,ANOSserr -  () - 
IIHOMC9010,ANTHcrys - an aphid (Anthracosiphon crystleae) - SU
IIHOMP9020,APACdege - a derbid planthopper (Apache degeerii) - SU
IIHOM4R060,APHArumi - a jumping plant lice (Aphalara rumicis) - SU
IIHOM57020,APHEhist - a piglet bug (Aphelonema histrionica) - SU
IIHOM3G470,APHIchlo - St John's Wort Aphid (Aphis chloris) - SNA
IIHOM3G070,APHIcrac - a leafhopper (Aphis craccae) - SNA
IIHOM3G510,APHIcrac - Cowpea Aphid (Aphis craccivora) - SNA
IIHOM3G100,APHIfaba - Black Bean Aphid (Aphis fabae) - SNA
IIHOM3G110,APHIfari - an aphid (Aphis farinosa) - SU
IIHOM3G560,APHIfols - an aphid (Aphis folsomii) - SU
IIHOM3G120,APHIforb - an aphid (Aphis forbesi) - SU
IIHOM3G580,APHIgeni - an aphid (Aphis genistae) - SNA
IIHOM3G140,APHIgoss - Melon Aphid (Aphis gossypii) - SNA
IIHOM3G590,APHIhama - an aphid (Aphis hamamelidis) - SU
IIHOM3G150,APHIheli - an aphid (Aphis helianthi) - SU
IIHOM3G170,APHImacu - Spotted Poplar Aphid (Aphis maculatae) - SU
IIHOM3G680,APHImidd - Erigeron Root Aphid (Aphis middletonii) - SU
IIHOM3G220,APHInast - Buckthorn Aphid (Aphis nasturtii) - SNA
IIHOM3G230,APHIneog - an aphid (Aphis neogillettei) - SU
IIHOM3G250,APHIneri - a leafhopper (Aphis nerii) - SNA
IIHOM3G270,APHIoeno - an aphid (Aphis oenotherae) - SU
IIHOM3G280,APHIoest - an aphid (Aphis oestlundi) - SU
IIHOM3G290,APHIpomi - Apple Aphid (Aphis pomi) - SNA
IIHOM3G310,APHIrubi - Rasberry Aphid (Aphis rubicola) - SU
IIHOM3G320,APHIrubi - an aphid (Aphis rubifolii) - SU
IIHOM3G330,APHIrumi - a leafhopper (Aphis rumicis) - SNA
IIHOM3G740,APHIsamb - Elder Aphid (Aphis sambuci) - SNA
IIHOM3G370,APHIspir - a leafhopper (Aphis spiraecola) - SNA
IIHOM3G380,APHIspir - an aphid (Aphis spiraephila) - SU
IIHOM3G400,APHIvari - an aphid (Aphis varians) - SU
IIHOM3G410,APHIvibu - an aphid (Aphis viburniphila) - SU
IIHOM0K010,APHRbici - Girdled Leafhopper (Aphrodes bicinctus) - SNA
,APHRbici -  () - 
IIHOM0K040,APHRdimi - a leafhopper (Aphrodes diminuta) - SNA
IIHOM30060,APHRalni - European Alder Spittlebug (Aphrophora alni) - SNA
IIHOM30040,APHRcrib - Pine Spittlebug (Aphrophora cribrata) - SU
IIHOM30050,APHRgeli - Boreal Spittlebug (Aphrophora gelida) - SU
IIHOM30070,APHRpara - Spruce Spittlebug (Aphrophora parallella) - SU
IIHOM30030,APHRquad - Four-spotted Spittlebug (Aphrophora quadrinotata) - SU
IIHOM30020,APHRsara - Saratoga Spittlebug (Aphrophora saratogensis) - SU
IIHOMD2010,APPErobi - an aphid (Appendiseta robiniae) - SU
IIHOMT1020,ARCHbelf - a treehopper (Archasia belfragei) - SU
IIHOM74010,ARTHpasc - a leafhopper (Arthaldeus pascuellus) - SNA
IIHOMAM010,ARYTgeni - a jumping plant-louse (Arytaina genistae) - SNA
IIHOM4Z010,ASIPprun - an aphid (Asiphonaphis pruni) - SU
IIHOMK8020,ASTEarab - a pit scale insect (Asterolecanium arabidis) - SU
IIHOM0L010,ATHYarge - a leafhopper (Athysanus argentarius) - SNA
IIHOM5D010,AULAsola - a leafhopper (Aulacorthum solani) - SNA
IIHOM1D020,BALCfitc - a leafhopper (Balcanocerus fitchi) - SU
,BALCfitc -  () - 
IIHOM1D030,BALCprov - a leafhopper (Balcanocerus provancheri) - SU
,BALCprov -  () - 
IIHOM1E020,BALCconf - a leafhopper (Balclutha confluens) - SU
IIHOM1E030,BALCimpi - a leafhopper (Balclutha impicta) - SU
IIHOM1E050,BALCpunc - a leafhopper (Balclutha punctata) - SU
,BALCpunc -  () - 
IIHOM1F030,BANDcurv - a leafhopper (Bandara curvata) - SU
IIHOM1F020,BANDpara - a leafhopper (Bandara parallela) - SU
,BANDpara -  () - 
IIHOMC5010,BEMIarge - Silverleaf Whitefly (Bemisia argentifolii) - SNA
IIHOMC5020,BEMItaba - Sweetpotato Whitefly (Bemisia tabaci) - SNA
IIHOM5E030,BETUbrev - an aphid (Betulaphis brevipilosa) - SNA
IIHOM5E020,BETUquad - a leafhopper (Betulaphis quadrituberculata) - SNA
IIHOMB7010,BOERalni - an aphid (Boernerina alni) - SU
IIHOM5F040,BRACcard - Thistle Aphid (Brachycaudus cardui) - SNA
IIHOM5F010,BRACheli - a leafhopper (Brachycaudus helichrysi) - SNA
IIHOM5F020,BRACroci - an aphid (Brachycaudus rociadae) - SU
IIHOM5F060,BRACrume - Dock Aphid (Brachycaudus rumexicolens) - SU
IIHOM5G010,BREVbras - Cabbage Aphid (Brevicoryne brassicae) - SNA
IIHOMD8010,CACHcana - an aphid (Cachryphora canadensis) - SU
IIHOM4S070,CACOamer - a jumping plant lice (Cacopsylla americana) - SU
IIHOM4S190,CACOhart - a jumping plant lice (Cacopsylla hartigii) - SU
IIHOM4S270,CACOmali - a jumping plant lice (Cacopsylla mali) - SNA
IIHOM4S320,CACOpere - a jumping plant lice (Cacopsylla peregrina) - SNA
IIHOM4S340,CACOpyri - Pear Psylla (Cacopsylla pyricola) - SNA
IIHOM4S380,CACOstri - a jumping plant lice (Cacopsylla striata) - SU
IIHOM5H010,CALAbetu - an aphid (Calaphis betulaecolens) - SU
IIHOM5H050,CALAbetu - an aphid (Calaphis betulicola) - SNA
IIHOM5J010,CALLcall - a leafhopper (Callipterinella calliptera) - SNA
IIHOM4F020,CAMPlati - Wide-footed Treehopper (Campylenchia latipes) - S4S5
IIHOM3H010,CAPIelae - a leafhopper (Capitophorus elaeagni) - SNA
IIHOM3H020,CAPIhipp - a leafhopper (Capitophorus hippophaes) - SNA
IIHOM5L010,CAROhowa - an aphid (Carolinaia howardii) - SU
IIHOM5M010,CARYmarm - a treehopper (Carynota marmorata) - SU
IIHOM5M020,CARYstup - a treehopper (Carynota stupida) - SU
IIHOM5N020,CATAfulv - an aphid (Catamergus fulvae) - SU
IIHOM5P030,CAVAkono - an aphid (Cavariella konoi) - SU
IIHOM5P040,CAVApast - a leafhopper (Cavariella pastinacae) - SNA
IIHOM5P110,CAVAtheo - an aphid (Cavariella theobaldi) - SU
IIHOM5R020,CEPEmyri - an aphid (Cepegillettea myricae) - SU
IIHOM1H020,CERAhumi - Canadian Clover Leafhopper (Ceratagallia humilis) - SU
IIHOM1H040,CERAsang - a leafhopper (Ceratagallia sanguinolenta) - SU
,CERAsang -  () - 
IIHOM5S030,CEREbasa - a treehopper (Ceresa basalis) - SU
IIHOM5S060,CEREdice - a treehopper (Ceresa diceros) - SU
IIHOM4J010,CEREtaur - a treehopper (Ceresa taurina) - SU
IIHOM5T020,CERUerio - an aphid (Ceruraphis eriophori) - SU
IIHOM5U010,CHAEfrag - Strawberry Aphid (Chaetosiphon fragaefolii) - S4S5
IIHOM5U020,CHAEminu - Lesser Strawberry Aphid (Chaetosiphon minus) - SU
IIHOM5U060,CHAEthom - an aphid (Chaetosiphon thomasi) - SU
IIHOM3J040,CHAInigr - an aphid (Chaitophorus nigrae) - SU
IIHOM3J060,CHAInudu - an aphid (Chaitophorus nudus) - SU
IIHOM3J010,CHAIpopu - Smokeywinged Poplar Aphid (Chaitophorus populicola) - S4S5
IIHOM3J080,CHAIpopu - an aphid (Chaitophorus populifolii) - SU
IIHOM3J110,CHAIstev - an aphid (Chaitophorus stevensis) - SU
IIHOM3J120,CHAIvimi - an aphid (Chaitophorus viminalis) - SU
IIHOM42030,CHIOlint - Pine Needle Scale (Chionaspis lintneri) - SU
IIHOM01070,CHLOluso - a leafhopper (Chlorotettix lusorius) - SU
,CHLOluso -  () - 
IIHOM01100,CHLOunic - a leafhopper (Chlorotettix unicolor) - SU
IIHOM1J030,CICAmela - a leafhopper (Cicadula melanogaster) - SU
,CICAmela -  () - 
IIHOM1J120,CICAorna - a leafhopper (Cicadula ornata) - SU
IIHOM1J040,CICAsali - a leafhopper (Cicadula saliens) - SU
,CICAsali -  () - 
IIHOM1J050,CICAsmit - a leafhopper (Cicadula smithi) - SU
,CICAsmit -  () - 
IIHOM1J060,CICAstra - a leafhopper (Cicadula straminea) - SU
,CICAstra -  () - 
IIHOM1J070,CICAsubc - a leafhopper (Cicadula subcupraea) - SU
IIHOM1J080,CICAvitt - a leafhopper (Cicadula vittipennis) - SU
,CICAvitt -  () - 
IIHOM5V020,CINAbrag - an aphid (Cinara braggii) - SU
IIHOM5V040,CINAcolo - an aphid (Cinara coloradensis) - SU
IIHOM5V050,CINAconf - an aphid (Cinara confinis) - SU
IIHOM5V400,CINAcupr - Cypress Aphid (Cinara cupressi) - SU
IIHOM5V060,CINAcurv - Balsam Fir Aphid (Cinara curvipes) - SU
IIHOM5V070,CINAforn - Green Spruce Aphid (Cinara fornacula) - SU
IIHOM5V100,CINAhott - an aphid (Cinara hottesi) - SU
IIHOM5V110,CINAjuni - an aphid (Cinara juniperi) - SU
IIHOM5V120,CINAlari - Black Larch Aphid (Cinara laricifex) - SU
IIHOM5V450,CINAlari - an aphid (Cinara laricifoliae) - SNA
IIHOM5V460,CINAlari - Larch Aphid (Cinara laricis) - SNA
IIHOM5V510,CINAnept - an aphid (Cinara nepticula) - SU
IIHOM5V530,CINAnigr - an aphid (Cinara nigripes) - SU
IIHOM5V140,CINAobsc - an aphid (Cinara obscura) - SU
IIHOM5V160,CINAperg - an aphid (Cinara pergandei) - SU
IIHOM5V590,CINApili - an aphid (Cinara pilicornis) - SNA
IIHOM5V180,CINApine - Pine Aphid (Cinara pinea) - SNA
IIHOM9L010,CINApini - Woolly Pineneedle Aphid (Cinara piniradiatae) - SU
IIHOM5V210,CINAprui - an aphid (Cinara pruinosa) - SU
IIHOM5V230,CINAspic - an aphid (Cinara spiculosa) - SU
IIHOM5V240,CINAstro - White Pine Aphid (Cinara strobi) - SU
IIHOM5V690,CINAvand - an aphid (Cinara vandykei) - SU
IIHOM5W030,CIXImise - a cixiid planthopper (Cixius misellus) - SU
IIHOM5W110,CIXInerv - a cixiid planthopper (Cixius nervosus) - SU
IIHOM5W040,CIXInike - a cixiid planthopper (Cixius nike) - SU
IIHOM5W130,CIXIqueb - a cixiid planthopper (Cixius quebecensis) - SU
IIHOM31020,CLASobtu - Alder Spittlebug (Clastoptera obtusa) - SU
IIHOM31030,CLASprot - Dogwood Spittlebug (Clastoptera proteus) - SU
IIHOM31040,CLASsain - Heath Spittlebug (Clastoptera saintcyri) - SU
IIHOM31070,CLAStest - a spittle bug (Clastoptera testacea) - SU
IIHOM1L190,COLLbali - a leafhopper (Colladonus balius) - SU
IIHOM1L020,COLLclit - Saddleback Leafhopper (Colladonus clitellarius) - SU
IIHOM1L040,COLLebur - a leafhopper (Colladonus eburatus) - SU
IIHOM1L050,COLLfurc - a leafhopper (Colladonus furculatus) - SU
,COLLfurc -  () - 
IIHOM1L070,COLLseta - a leafhopper (Colladonus setaceus) - SU
,COLLseta -  () - 
IIHOM1L090,COLLyoun - a leafhopper (Colladonus youngi) - SU
,COLLyoun -  () - 
IIHOM5X020,COLOgram - a woolly aphid (Colopha graminis) - SU
IIHOM5X010,COLOulmi - Elm Cockscomb Gall Aphid (Colopha ulmicola) - SU
IIHOM1N050,COSMlute - a leafhopper (Cosmotettix luteocephalus) - SU
,COSMlute -  () - 
IIHOM6A120,CRASfumi - a jumping plant lice (Craspedolepta fumida) - SU
IIHOM6A020,CRASfurc - a jumping plant lice (Craspedolepta furcata) - SU
IIHOM6A030,CRASmagn - a jumping plant lice (Craspedolepta magna) - SU
IIHOM6A200,CRASscur - a jumping plant lice (Craspedolepta scurra) - SU
IIHOM6A090,CRASvulg - a jumping plant lice (Craspedolepta vulgaris) - SU
IIHOML4010,CRIBmicm - a leafhopper (Cribrus micmac) - SU
IIHOMN4040,CRIOinco - a delphacid planthopper (Criomorphus inconspicuus) - SU
IIHOM32010,CRYPfagi - Beech Scale (Cryptococcus fagisuga) - SNA
IIHOM6C020,CRYPgale - an aphid (Cryptomyzus galeopsidis) - SNA
IIHOM6C010,CRYPribi - Currant Aphid (Cryptomyzus ribis) - SNA
IIHOM51090,CUERstri - a sharpshooter (Cuerna striata) - SU
,CUERstri -  () - 
IIHOM6D040,CYRTpall - a treehopper (Cyrtolobus pallidifrontis) - SU
IIHOMU5010,DAKTviti - a plant-parasitic hemipteran (Daktulosphaira vitifoliae) - SU
IIHOM4B010,MUIRarve - a Delphacid planthopper (Delphacodes campestris) - SU
IIHOM4B180,DELPdete - a delphacid planthopper (Delphacodes detecta) - SU
IIHOM4B090,DELPpara - a delphacid planthopper (Delphacodes paransera) - SU
IIHOM4B0C0,DELPunda - a delphacid planthopper (Delphacodes unda) - SU
IIHOM1P100,DELTnigr - a leafhopper (Deltocephalus nigriventer) - SU
IIHOM1P020,DELTpuli - a leafhopper (Deltocephalus pulicaris) - SNA
IIHOM1Q030,DIKRhung - a leafhopper (Dikraneura hungerfordi) - SU
